Subcategory,Food,Serving,Calories,URL
"Sweets: Chocolate, Cookies, Candy",Butterfinger,100 g,459 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Candy Apple,100 g,134 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Candy Cane,100 g,412 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Candy Corn,100 g,359 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Cannoli,100 g,254 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Caramel Rice Cake,100 g,385 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Caramel Squares,100 g,385 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Caramels,100 g,448 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Celebrations (Mars),100 g,499 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Chewing Gum,100 g,381 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Chocolate Bar,100 g,479 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Chocolate Chip Cookie,100 g,492 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Chocolate Fudge,100 g,400 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Chocolate Wafers,100 g,433 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy","Chocolate, Dark Chocolate",100 g,517 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy","Chocolate, Milk Chocolate",100 g,543 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy","Chocolate, White Chocolate",100 g,541 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Clif Bar,100 g,346 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Cookies,100 g,438 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Cotton Candy,100 g,394 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Dairy Milk Chaocolate (Cadbury),100 g,513 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Digestive Biscuit,100 g,483 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Digestive Milk Chocolate,100 g,471 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Ferrero Rocher (Ferrero),100 g,602 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Fortune Cookies,100 g,378 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Gingerbread,100 g,394 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Gingersnap Cookies,100 g,416 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Glazed Donut,100 g,418 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Graham Crackers,100 g,430 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Halavah,100 g,496 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Hard Candy,100 g,394 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Hershey's Kisses (Hershey),100 g,500 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Honeycomb,100 g,333 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Jaffa Cakes,100 g,360 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Jellies,100 g,396 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Jelly Beans,100 g,350 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Jolly Ranchers,100 g,400 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Jordan Almonds,100 g,60 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Kit Kat (Nestlé),100 g,511 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Laffy Taffy,100 g,359 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy","Licorice, Liquorice",100 g,376 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",LifeSavers (Wrigley),100 g,325 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Lindt Chocolate,100 g,620 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Lollipop,100 g,392 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",M&M's,100 g,515 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Macaron,100 g,492 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Maltesers (Mars),100 g,500 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Mars Bar,100 g,449 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Marshmallow,100 g,328 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Marzipan,100 g,498 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Meringue,100 g,359 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Mike and Ike,100 g,396 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Milk Duds,100 g,43 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Milky Way (Mars),100 g,447 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Mini Milk (Wall's),100 g,362 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Nutella (Ferrero),100 g,540 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Nutri Grain (Kellogg's),100 g,365 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Oatmeal Cookies,100 g,450 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Oatmeal Raisin Cookies,100 g,450 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Oreo,100 g,474 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Panettone,100 g,365 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",PayDay (Hershey),100 g,490 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Peanut Brittle,100 g,486 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Peanut Butter Bars,100 g,542 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Peanut Butter Cookies,100 g,475 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Peanut Butter Cups (Reese's),100 g,515 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Peanut Butter Fudge,100 g,387 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Pez,100 g,400 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Rolo (Nestlé),100 g,479 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Saltine Crackers,100 g,382 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Shortbread Cookies,100 g,438 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Shredded Wheat,100 g,40 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Skittles Original (Wrigley),100 g,402 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Smarties (Nestlé),100 g,471 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Snickers,100 g,481 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Snickers Mini,100 g,442 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Sparks,100 g,334 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Sugar Apple,100 g,94 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Sugar Cookies,100 g,367 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Sunkist,100 g,411 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Taffy Candy,100 g,387 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Toblerone (Mondelez),100 g,535 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Toffee,100 g,448 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Twix,100 g,494 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Vanilla Wafers,100 g,455 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
"Sweets: Chocolate, Cookies, Candy",Zinger (Hostess),100 g,361 Cal,https://www.calories.info/food/sweets-chocolate-cookies-candy
Tofu & Vegan Products,Almond Milk,100 ml,22 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Azumaya Tofu,100 g,82 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Bean Curd,100 g,154 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,"Bean Curd, fried",100 g,61 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Firm Tofu,100 g,85 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Meatless Meatballs,100 g,197 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Oat Milk,100 ml,40 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Plant Based Chicken,100 g,429 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Rice Milk,100 ml,53 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Seitan,100 g,183 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Silken Tofu,100 g,53 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Soft Tofu,100 g,53 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Soy Cheese,100 g,263 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Soy Milk,100 ml,36 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,"Soy Milk, unsweetened",100 ml,33 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Soy Nut Butter,100 g,614 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Soy Yogurt,100 g,29 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Soya Chunks,100 g,257 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Tempeh,100 g,167 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Textured Soy Protein,100 g,446 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Tofu,100 g,127 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,"Tofu, fried",100 g,270 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,"Vanilla Almond Milk, unsweetened",100 ml,21 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Vegan Chicken,100 g,159 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Vegan Meat,100 g,255 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Vegan Steak,100 g,268 Cal,https://www.calories.info/food/tofu-vegan-products
Tofu & Vegan Products,Veggie Patty,100 g,198 Cal,https://www.calories.info/food/tofu-vegan-products
Wine,Brut Champagne,100 ml,82 Cal,https://www.calories.info/food/wine
Wine,Cabernet Sauvignon,100 ml,83 Cal,https://www.calories.info/food/wine
Wine,Cava,100 ml,75 Cal,https://www.calories.info/food/wine
Wine,Champagne,100 ml,83 Cal,https://www.calories.info/food/wine
Wine,Chardonnay,100 ml,84 Cal,https://www.calories.info/food/wine
Wine,Cider,100 ml,47 Cal,https://www.calories.info/food/wine
Wine,Malbec,100 ml,86 Cal,https://www.calories.info/food/wine
Wine,Marsala Wine,100 ml,117 Cal,https://www.calories.info/food/wine
Wine,Merlot,100 ml,83 Cal,https://www.calories.info/food/wine
Wine,Moscato Wine,100 ml,75 Cal,https://www.calories.info/food/wine
Wine,Mulled Wine,100 ml,107 Cal,https://www.calories.info/food/wine
Wine,Non Alcoholic Wine,100 ml,15 Cal,https://www.calories.info/food/wine
Wine,Pinot Gris,100 ml,83 Cal,https://www.calories.info/food/wine
Wine,Pinot Noir,100 ml,82 Cal,https://www.calories.info/food/wine
Wine,Plum Wine,100 ml,106 Cal,https://www.calories.info/food/wine
Wine,Port Wine,100 ml,154 Cal,https://www.calories.info/food/wine
Wine,Prosecco,100 ml,83 Cal,https://www.calories.info/food/wine
Wine,"Red Wine, dry",100 ml,74 Cal,https://www.calories.info/food/wine
Wine,"Red Wine, sweet",100 ml,82 Cal,https://www.calories.info/food/wine
Wine,Riesling,100 ml,80 Cal,https://www.calories.info/food/wine
Wine,Rose Wine,100 ml,89 Cal,https://www.calories.info/food/wine
Wine,Sangria,100 ml,96 Cal,https://www.calories.info/food/wine
Wine,Sauvignon Blanc,100 ml,81 Cal,https://www.calories.info/food/wine
Wine,Sherry,100 ml,118 Cal,https://www.calories.info/food/wine
Wine,Shiraz,100 ml,83 Cal,https://www.calories.info/food/wine
Wine,Sparkling Wine,100 ml,83 Cal,https://www.calories.info/food/wine
Wine,Vermouth,100 ml,160 Cal,https://www.calories.info/food/wine
Wine,"White Wine, dry",100 ml,74 Cal,https://www.calories.info/food/wine
Wine,"White Wine, sweet",100 ml,98 Cal,https://www.calories.info/food/wine
Wine,"Zinfandel, White Zinfandel",100 ml,51 Cal,https://www.calories.info/food/wine
Yogurt,Actimel (Danone),100 g,73 Cal,https://www.calories.info/food/yogurt
Yogurt,Activia (Danone),100 g,74 Cal,https://www.calories.info/food/yogurt
Yogurt,Activia Strawberry (Danone),100 g,88 Cal,https://www.calories.info/food/yogurt
Yogurt,Ayran,100 ml,35 Cal,https://www.calories.info/food/yogurt
Yogurt,Blueberry Yogurt,100 g,67 Cal,https://www.calories.info/food/yogurt
Yogurt,Fruit Yogurt,100 g,105 Cal,https://www.calories.info/food/yogurt
Yogurt,Greek Yogurt,100 g,116 Cal,https://www.calories.info/food/yogurt
Yogurt,"Greek Yogurt, 0%, fat free",100 g,54 Cal,https://www.calories.info/food/yogurt
Yogurt,Low Fat Yogurt,100 g,45 Cal,https://www.calories.info/food/yogurt
Yogurt,Magerquark,100 g,73 Cal,https://www.calories.info/food/yogurt
Yogurt,"Natural Yoghurt, plain",100 g,69 Cal,https://www.calories.info/food/yogurt
Yogurt,Organic Yogurt,100 ml,66 Cal,https://www.calories.info/food/yogurt
Yogurt,Quark,100 g,160 Cal,https://www.calories.info/food/yogurt
Yogurt,Skim Milk Yogurt,100 g,72 Cal,https://www.calories.info/food/yogurt
Yogurt,Skyr Yogurt,100 g,48 Cal,https://www.calories.info/food/yogurt
Yogurt,Sour Cream,100 g,196 Cal,https://www.calories.info/food/yogurt
Yogurt,"Sour Cream, light",100 g,136 Cal,https://www.calories.info/food/yogurt
Yogurt,Strawberry Greek Yogurt,100 g,82 Cal,https://www.calories.info/food/yogurt
Yogurt,Strawberry Yogurt,100 g,45 Cal,https://www.calories.info/food/yogurt
Yogurt,Triple Zero Greek Yogurt (Oikos),100 g,80 Cal,https://www.calories.info/food/yogurt
